name of company,college name,region,year
THINK APPS,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
PHI EMPOWERING  BUSINESS,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
ATOS,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
BA CONTINUUM  INDIA PVT LTD,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
CHANDUKAKA  SARAF & SONS PVT  LTD,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
TIBCO,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
MERAJOB,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
SQS INDIA PVT LTD,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
INFOSYS,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
LIONBRIDGE,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
RAJ,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
SAVI SOFTWARE,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
RAS INFORAYS  TECHONOGIES,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
AUTOMATIC,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
SYNTEL PVT.LTD.,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
TIETO SOFTWARE  CO.,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
ETERNUS  SOLUTION PVT. L.,BHARATI VIDYAPEETH COLLEGE OF ENGINEERING,PUNE,2015
MORGAN STANLEY,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
PUBMATIC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ITTIAM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SEARCE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
AVAYA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
VARIAN MED SYSTEM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
EQ TECHNOLOGIC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SOKRATI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SYMANTEC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
AMURA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
DIEBOLD,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
RAKUTEN,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
MUSIGMA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ZS ASSOCIATE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
IDEAS (SAS),PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
VUCLIP,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SAP,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
IMAGINATION TECH.,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ACI PAYMENT SYS.,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
WEBONISE LAB,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
YARDI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SCALE ARC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
TCS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
IBM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ACCENTURE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
L&T INFOTECH,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
CYBAGE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ATOS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
CAPEGEMINI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
INAUTIX,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
EMPHASIS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SUNGARD,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
PERSISTENT,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
TECH MAHINDRA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
GS LAB,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ERICSSON,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SOFTTECH. ENGG PVT LTD,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
BROWNTAPE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
AMDOCS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SG ANALYTICS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
ELLICIUM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
CDK GLOBAL,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
3DPLM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
PRODUCT DOSSIER,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
CONTENT SPHERE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
BAKLIWAL,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
SCREEN MAGIC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
QUANTIGIOUS SOLUTION,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
HARBINGER,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
TUDIP,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2015
MORGAN STANLEY,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
AVAYA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
THOUGHT WORKS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
EQ TECHNOLOGIC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
ITTIAM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
SYMANTEC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
COMMVAULT,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
AMURA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
PRAXIFY,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
RAKUTEN,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
ION TRADING,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
FINIQ,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
FINIQ,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
VERITAS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
TECHRACERS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
TECHRACERS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
YARDI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
HSBC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
HSBC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
UBISOFT,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
ACCOLITE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
DIAMANTI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
ZS ASSOCIATES,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
TCS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
ACCENTURE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
INAUTIX,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
INAUTIX,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
L&T,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
INFOSTRETCH,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
CYBAGE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
CAPGEMENI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
PERSISTENT,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
SOFTTECH,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
ATOS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
IBM GBS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
PROTO-TECH,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
WISDMLABS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
CONTENTSPHERE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
OPUS CONSULTING,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
AUDETEMI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
RIGHTSTEPS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
WHITESNOW,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
FIS GLOBAL,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
AMDOCS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
REDPANDA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
E-ZEST,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2016
AVAYA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
ITTIAM,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
MORGAN STANLEY,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
EQ TECHNOLOGIC,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
UBISOFT,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
VERITAS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
ACI WORLDWIDE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
CREDIT SUISSE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
VARIAN MEDICAL SYS.,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
ACCOLITE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
FINIQ,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
FINIQ,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
DEUTSCHE BANK,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
MEDIAOCEAN,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
NICE SYSTEMS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
RACKWARE,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
ION TRADING,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
COTIVITI,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
TOSHIBA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
CLSA,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
BARCLAYS,PUNE INSTITUTE OF COMPUTER TECHNOLOGY,PUNE,2017
